Year,player,team,bbrefid,namefirst,namelast,suffix
2024,Taylor Rogers,SFG,rogerta01,Taylor,Rogers,
2024,Robert Garcia,WSN,garciro04,Robert,Garcia,
2024,Dylan Lee,ATL,leedy01,Dylan,Lee,
2024,Joe Mantiply,ARI,mantijo01,Joe,Mantiply,
2024,Anthony Molina,COL,molinan01,Anthony,Molina,
2024,Bryce Jarvis,ARI,jarvibr01,Bryce,Jarvis,
2024,Andrés Muñoz,SEA,munozan01,Andrés,Muñoz,
2024,Héctor Neris,HOU,nerishe01,Héctor,Neris,
2024,Camilo Doval,SFG,dovalca01,Camilo,Doval,
2024,Joel Payamps,MIL,payamjo01,Joel,Payamps,
2024,Luis García,LAA,garcilu03,Luis,García,
2024,Luis García,BOS,garcilu03,Luis,García,
2024,Drew Smyly,CHC,smylydr01,Drew,Smyly,
2024,Seranthony Domínguez,PHI,dominse01,Seranthony,Domínguez,
2024,Seranthony Domínguez,BAL,dominse01,Seranthony,Domínguez,
2024,Jorge Alcalá,MIN,alcaljo01,Jorge,Alcalá,
2024,Chris Stratton,KCR,stratch01,Chris,Stratton,
2024,Chase Anderson,BOS,anderch01,Chase,Anderson,
2024,Chase Anderson,TEX,anderch01,Chase,Anderson,
2024,Mike Baumann,BAL,baumami01,Mike,Baumann,
2024,Mike Baumann,SFG,baumami01,Mike,Baumann,
2024,Mike Baumann,LAA,baumami01,Mike,Baumann,
2024,Mike Baumann,MIA,baumami01,Mike,Baumann,
2024,Mark Leiter Jr.,CHC,leitema02,Mark,Leiter,Jr.
2024,Mark Leiter Jr.,NYY,leitema02,Mark,Leiter,Jr.
2024,David Bednar,PIT,bednada01,David,Bednar,
2024,Nick Sandlin,CLE,sandlni01,Nick,Sandlin,
2024,Nick Mears,COL,mearsni01,Nick,Mears,
2024,Nick Mears,MIL,mearsni01,Nick,Mears,
2024,Alex Faedo,DET,faedoal01,Alex,Faedo,
2024,Reed Garrett,NYM,garrere01,Reed,Garrett,
2024,Max Meyer,MIA,meyerma01,Max,Meyer,
2024,Zack Kelly,BOS,kellyza01,Zack,Kelly,
2024,T.J. McFarland,OAK,mcfartj01,T.J.,McFarland,
2024,Ryan Pressly,HOU,pressry01,Ryan,Pressly,
2024,Alexis Díaz,CIN,diazal03,Alexis,Díaz,
2024,Pierce Johnson,ATL,johnspi01,Pierce,Johnson,
2024,Andrew Chafin,DET,chafian01,Andrew,Chafin,
2024,Andrew Chafin,TEX,chafian01,Andrew,Chafin,
2024,Burch Smith,MIA,smithbu03,Burch,Smith,
2024,Burch Smith,BAL,smithbu03,Burch,Smith,
2024,Bobby Miller,LAD,millebo06,Bobby,Miller,
2024,Adam Ottavino,NYM,ottavad01,Adam,Ottavino,
2024,Shelby Miller,DET,millesh01,Shelby,Miller,
2024,Ben Brown,CHC,brownbe02,Ben,Brown,
2024,Aaron Bummer,ATL,bummeaa01,Aaron,Bummer,
2024,Justin Slaten,BOS,slateju01,Justin,Slaten,
2024,Keaton Winn,SFG,winnke01,Keaton,Winn,
2024,John Brebbia,CHW,brebbjo01,John,Brebbia,
2024,John Brebbia,ATL,brebbjo01,John,Brebbia,
2024,Ryne Stanek,NYM,stanery01,Ryne,Stanek,
2024,Scott Barlow,CLE,barlosc01,Scott,Barlow,
2024,Carlos Estévez,LAA,estevca01,Carlos,Estévez,
2024,Carlos Estévez,PHI,estevca01,Carlos,Estévez,
2024,Kyle Nicolas,PIT,nicolky01,Kyle,Nicolas,
2024,Evan Phillips,LAD,phillev01,Evan,Phillips,
2024,Jhoan Durán,MIN,duranjh01,Jhoan,Durán,
2024,Spencer Turnbull,PHI,turnbsp01,Spencer,Turnbull,
2024,Caleb Ferguson,NYY,ferguca01,Caleb,Ferguson,
2024,Caleb Ferguson,HOU,ferguca01,Caleb,Ferguson,
2024,Calvin Faucher,MIA,fauchca01,Calvin,Faucher,
2024,Cionel Pérez,BAL,perezci01,Cionel,Pérez,
2024,Ángel Zerpa,KCR,zerpaan01,Ángel,Zerpa,
2024,Bryan Hoeing,MIA,hoeinbr01,Bryan,Hoeing,
2024,Bryan Hoeing,SDP,hoeinbr01,Bryan,Hoeing,
2024,Justin Anderson,CHW,anderju01,Justin,Anderson,
2024,Chad Kuhl,CHW,kuhlch01,Chad,Kuhl,
2024,Anthony Bender,MIA,bendean01,Anthony,Bender,
2024,Luke Jackson,SFG,jackslu01,Luke,Jackson,
2024,Luke Jackson,ATL,jackslu01,Luke,Jackson,
2024,Jorge López,CHC,lopezjo02,Jorge,López,
2024,Gregory Soto,PHI,sotogr01,Gregory,Soto,
2024,Gregory Soto,BAL,sotogr01,Gregory,Soto,
2024,Seth Martinez,HOU,martise01,Seth,Martinez,
2024,Randy Rodríguez,SFG,rodrira02,Randy,Rodríguez,
2024,José Suarez,LAA,suarejo01,José,Suarez,
2024,John Schreiber,KCR,schrejo01,John,Schreiber,
2024,Huascar Brazobán,MIA,brazohu01,Huascar,Brazobán,
2024,Huascar Brazobán,NYM,brazohu01,Huascar,Brazobán,
2024,Tyler Ferguson,OAK,ferguty01,Tyler,Ferguson,
2024,Colin Holderman,PIT,holdeco01,Colin,Holderman,
2024,Elvis Peguero,MIL,pegueel01,Elvis,Peguero,
2024,Brennan Bernardino,BOS,bernabr01,Brennan,Bernardino,
2024,Michael Grove,LAD,grovemi01,Michael,Grove,
2024,Tanner Rainey,WSN,raineta01,Tanner,Rainey,
2024,José Ruiz,PHI,ruizjo01,José,Ruiz,
2024,Carmen Mlodzinski,PIT,mlodzca01,Carmen,Mlodzinski,
2024,Hunter Harvey,WSN,harvehu01,Hunter,Harvey,
2024,Landen Roupp,SFG,rouppla01,Landen,Roupp,
2024,Davis Martin,CHW,martida03,Davis,Martin,
2024,Eduardo Rodríguez,ARI,rodried05,Eduardo,Rodríguez,
2024,Anthony Banda,LAD,bandaan01,Anthony,Banda,
2024,Bryce Elder,ATL,elderbr01,Bryce,Elder,
2024,Andrew Nardi,MIA,nardian01,Andrew,Nardi,
2024,Louis Varland,MIN,varlalo01,Louis,Varland,
2024,Quinn Priester,PIT,priesqu01,Quinn,Priester,
2024,Quinn Priester,BOS,priesqu01,Quinn,Priester,
2024,Kyle Muller,OAK,mulleky01,Kyle,Muller,
2024,Lucas Sims,BOS,simslu01,Lucas,Sims,
2024,Spencer Bivens,SFG,bivensp01,Spencer,Bivens,
2024,Kyle Leahy,STL,leahyky01,Kyle,Leahy,
2024,Matt Moore,LAA,moorema02,Matt,Moore,
2024,Zach Pop,TOR,popza01,Zach,Pop,
2024,Joe Boyle,OAK,boylejo01,Joe,Boyle,
2024,Christian Scott,NYM,scottch01,Christian,Scott,
2024,Caleb Thielbar,MIN,thielca01,Caleb,Thielbar,
2024,Stephen Kolek,SDP,kolekst01,Stephen,Kolek,
2024,Blake Treinen,LAD,treinbl01,Blake,Treinen,
2024,Justin Wilson,CIN,wilsoju10,Justin,Wilson,
2024,Jordan Wicks,CHC,wicksjo01,Jordan,Wicks,
2024,Brendon Little,TOR,littlbr02,Brendon,Little,
2024,Shawn Dubin,HOU,dubinsh01,Shawn,Dubin,
2024,Pete Fairbanks,TBR,fairbpe01,Pete,Fairbanks,
2024,Brant Hurter,DET,hurtebr01,Brant,Hurter,
2024,Yohan Ramírez,NYM,ramiryo01,Yohan,Ramírez,
2024,Yohan Ramírez,BAL,ramiryo01,Yohan,Ramírez,
2024,Yohan Ramírez,LAD,ramiryo01,Yohan,Ramírez,
2024,Yohan Ramírez,BOS,ramiryo01,Yohan,Ramírez,
2024,Chris Martin,BOS,martich02,Chris,Martin,
2024,Steven Matz,STL,matzst01,Steven,Matz,
2024,Drew Thorpe,CHW,thorpdr01,Drew,Thorpe,
2024,Jacob Latz,TEX,latzja01,Jacob,Latz,
2024,Daniel Lynch IV,KCR,lynchda02,Daniel,Lynch,IV
2024,Max Scherzer,TEX,scherma01,Max,Scherzer,
2024,Jonathan Hernández,SEA,hernajo02,Jonathan,Hernández,
2024,DL Hall,MIL,halldl01,DL,Hall,
2024,Porter Hodge,CHC,hodgepo01,Porter,Hodge,
2024,Cam Booser,BOS,booseca01,Cam,Booser,
2024,Tommy Kahnle,NYY,kahnlto01,Tommy,Kahnle,
2024,Sam Long,KCR,longsa01,Sam,Long,
2024,Tim Mayza,TOR,mayzati01,Tim,Mayza,
2024,Tim Mayza,NYY,mayzati01,Tim,Mayza,
2024,Xzavion Curry,CLE,curryxz01,Xzavion,Curry,
2024,Xzavion Curry,MIA,curryxz01,Xzavion,Curry,
2024,Adam Oller,MIA,ollerad01,Adam,Oller,
2024,Eli Morgan,CLE,morgael01,Eli,Morgan,
2024,Darren McCaughan,MIA,mccauda01,Darren,McCaughan,
2024,Darren McCaughan,CLE,mccauda01,Darren,McCaughan,
2024,Collin Snider,SEA,snideco01,Collin,Snider,
2024,Edwin Uceta,TBR,ucetaed01,Edwin,Uceta,
2024,Jordan Weems,WSN,weemsjo01,Jordan,Weems,
2024,Austin Adams,OAK,adamsau02,Austin,Adams,
2024,Will Smith,KCR,smithwi04,Will,Smith,
2024,Brad Keller,CHW,kellebr01,Brad,Keller,
2024,Brad Keller,BOS,kellebr01,Brad,Keller,
2024,Jesús Tinoco,TEX,tinocje01,Jesús,Tinoco,
2024,Jesús Tinoco,CHC,tinocje01,Jesús,Tinoco,
2024,Jesús Tinoco,MIA,tinocje01,Jesús,Tinoco,
2024,Jake Bird,COL,birdja01,Jake,Bird,
2024,Luis Medina,OAK,medinlu02,Luis,Medina,
2024,Matthew Boyd,CLE,boydma01,Matthew,Boyd,
2024,Paul Sewald,ARI,sewalpa01,Paul,Sewald,
2024,Kyle Bradish,BAL,bradiky01,Kyle,Bradish,
2024,Erik Swanson,TOR,swanser01,Erik,Swanson,
2024,Alex Wood,OAK,woodal02,Alex,Wood,
2024,Yimi García,TOR,garciyi01,Yimi,García,
2024,Yimi García,SEA,garciyi01,Yimi,García,
2024,Scott Alexander,OAK,alexasc02,Scott,Alexander,
2024,Joey Cantillo,CLE,cantijo01,Joey,Cantillo,
2024,Tayler Saucedo,SEA,sauceta01,Tayler,Saucedo,
2024,Tommy Henry,ARI,henryto01,Tommy,Henry,
2024,Rafael Montero,HOU,montera01,Rafael,Montero,
2024,Wandy Peralta,SDP,peralwa01,Wandy,Peralta,
2024,Jake Cousins,NYY,cousija01,Jake,Cousins,
2024,Emilio Pagán,CIN,paganem01,Emilio,Pagán,
2024,Thyago Vieira,MIL,vieirth01,Thyago,Vieira,
2024,Thyago Vieira,BAL,vieirth01,Thyago,Vieira,
2024,Thyago Vieira,ARI,vieirth01,Thyago,Vieira,
2024,Ian Hamilton,NYY,hamilia01,Ian,Hamilton,
2024,Zebby Matthews,MIN,matthze01,Zebby,Matthews,
2024,Sam Moll,CIN,mollsa01,Sam,Moll,
2024,Manuel Rodríguez,TBR,rodrima01,Manuel,Rodríguez,
2024,Hunter Stratton,PIT,strathu01,Hunter,Stratton,
2024,Danny Young,NYM,youngda02,Danny,Young,
2024,Brent Honeywell Jr.,PIT,honeybr01,Brent,Honeywell,Jr.
2024,Brent Honeywell Jr.,LAD,honeybr01,Brent,Honeywell,Jr.
2024,Colin Poche,TBR,pocheco01,Colin,Poche,
2024,Braxton Garrett,MIA,garrebr01,Braxton,Garrett,
2024,Tyler Phillips,PHI,phillty01,Tyler,Phillips,
2024,Dillon Tate,BAL,tatedi01,Dillon,Tate,
2024,Dillon Tate,TOR,tatedi01,Dillon,Tate,
2024,Mason Black,SFG,blackma01,Mason,Black,
2024,Justin Wrobleski,LAD,wroblju01,Justin,Wrobleski,
2024,JT Chargois,MIA,chargjt01,JT,Chargois,
2024,JT Chargois,SEA,chargjt01,JT,Chargois,
2024,Nick Anderson,KCR,anderni01,Nick,Anderson,
2024,Jack Leiter,TEX,leiteja01,Jack,Leiter,
2024,Nick Nastrini,CHW,nastrni01,Nick,Nastrini,
2024,Sixto Sánchez,MIA,sanchsi01,Sixto,Sánchez,
2024,Steven Okert,MIN,okertst01,Steven,Okert,
2024,Dedniel Núñez,NYM,nunezde01,Dedniel,Núñez,
2024,Jake Woodford,CHW,woodfja01,Jake,Woodford,
2024,Jake Woodford,PIT,woodfja01,Jake,Woodford,
2024,Kody Funderburk,MIN,fundeko01,Kody,Funderburk,
2024,Cristian Javier,HOU,javiecr01,Cristian,Javier,
2024,Ben Joyce,LAA,joycebe01,Ben,Joyce,
2024,Steven Wilson,CHW,wilsost02,Steven,Wilson,
2024,Tanner Gordon,COL,gordota01,Tanner,Gordon,
2024,A.J. Minter,ATL,minteaj01,A.J.,Minter,
2024,Chris Roycroft,STL,roycrch01,Chris,Roycroft,
2024,Richard Lovelady,CHC,lovelri01,Richard,Lovelady,
2024,Richard Lovelady,TBR,lovelri01,Richard,Lovelady,
2024,J.T. Ginn,OAK,ginnjt01,J.T.,Ginn,
2024,Michel Otañez,OAK,otanemi01,Michel,Otañez,
2024,Brock Burke,TEX,burkebr01,Brock,Burke,
2024,Brock Burke,LAA,burkebr01,Brock,Burke,
2024,Marco Gonzales,PIT,gonzama02,Marco,Gonzales,
2024,Adam Mazur,SDP,mazurad01,Adam,Mazur,
2024,Jeffrey Springs,TBR,sprinje01,Jeffrey,Springs,
2024,Ryan Burr,TOR,burrry01,Ryan,Burr,
2024,Scott McGough,ARI,mcgousc01,Scott,McGough,
2024,Jose A. Ferrer,WSN,ferrejo01,Jose,Ferrer,
2024,Joe Kelly,LAD,kellyjo05,Joe,Kelly,
2024,Julian Aguiar,CIN,aguiaju01,Julian,Aguiar,
2024,Angel Chivilli,COL,chivian01,Angel,Chivilli,
2024,Kyle Tyler,MIA,tylerky01,Kyle,Tyler,
2024,Josh Fleming,PIT,flemijo01,Josh,Fleming,
2024,Michael Kelly,OAK,kellymi03,Michael,Kelly,
2024,Jordan Leasure,CHW,leasujo01,Jordan,Leasure,
2024,Rhett Lowder,CIN,lowderh01,Rhett,Lowder,
2024,Robbie Ray,SFG,rayro02,Robbie,Ray,
2024,Bradley Blalock,MIL,blalobr01,Bradley,Blalock,
2024,Bradley Blalock,COL,blalobr01,Bradley,Blalock,
2024,Matt Bowman,MIN,bowmama01,Matt,Bowman,
2024,Matt Bowman,ARI,bowmama01,Matt,Bowman,
2024,Matt Bowman,SEA,bowmama01,Matt,Bowman,
2024,Matt Bowman,BAL,bowmama01,Matt,Bowman,
2024,Davis Daniel,LAA,danieda01,Davis,Daniel,
2024,Keegan Thompson,CHC,thompke02,Keegan,Thompson,
2024,Yonny Chirinos,MIA,chiriyo01,Yonny,Chirinos,
2024,Carlos Hernández,KCR,hernaca04,Carlos,Hernández,
2024,Clayton Kershaw,LAD,kershcl01,Clayton,Kershaw,
2024,Tony Santillan,CIN,santito01,Tony,Santillan,
2024,Brandon Bielak,HOU,bielabr01,Brandon,Bielak,
2024,Brandon Bielak,OAK,bielabr01,Brandon,Bielak,
2024,Brenan Hanifee,DET,hanifbr01,Brenan,Hanifee,
2024,George Soriano,MIA,soriage01,George,Soriano,
2024,Eduardo Salazar,LAD,salazed01,Eduardo,Salazar,
2024,Eduardo Salazar,WSN,salazed01,Eduardo,Salazar,
2024,Spencer Howard,SFG,howarsp01,Spencer,Howard,
2024,Spencer Howard,CLE,howarsp01,Spencer,Howard,
2024,Drew Rasmussen,TBR,rasmudr01,Drew,Rasmussen,
2024,Aaron Ashby,MIL,ashbyaa01,Aaron,Ashby,
2024,Yilber Díaz,ARI,diazyi01,Yilber,Díaz,
2024,Logan Allen,ARI,allenlo01,Logan,Allen,
2024,Ryan Brasier,LAD,brasiry01,Ryan,Brasier,
2024,Robert Gasser,MIL,gassero01,Robert,Gasser,
2024,Eduard Bazardo,SEA,bazared01,Eduard,Bazardo,
2024,Matt Manning,DET,mannima02,Matt,Manning,
2024,Bryan Sammons,DET,sammobr01,Bryan,Sammons,
2024,Kolby Allard,PHI,allarko01,Kolby,Allard,
2024,Grant Anderson,TEX,andergr01,Grant,Anderson,
2024,Aaron Brooks,OAK,brookaa01,Aaron,Brooks,
2024,Chris Devenski,TBR,devench02,Chris,Devenski,
2024,Ethan Roberts,CHC,roberet01,Ethan,Roberts,
2024,Gerson Garabito,TEX,garabge01,Gerson,Garabito,
2024,Jay Jackson,MIN,jacksja01,Jay,Jackson,
2024,Bryan King,HOU,kingbr02,Bryan,King,
2024,Gus Varland,LAD,varlagu01,Gus,Varland,
2024,Gus Varland,CHW,varlagu01,Gus,Varland,
2024,Luke Little,CHC,littllu01,Luke,Little,
2024,Yunior Marté,PHI,marteyu01,Yunior,Marté,
2024,Dany Jiménez,OAK,jimenda01,Dany,Jiménez,
2024,Hans Crouse,LAA,crousha01,Hans,Crouse,
2024,J.P. France,HOU,francjp01,J.P.,France,
2024,Kaleb Ort,HOU,ortka01,Kaleb,Ort,
2024,Adam Cimber,LAA,cimbead01,Adam,Cimber,
2024,Alek Manoah,TOR,manoaal01,Alek,Manoah,
2024,Cody Poteet,NYY,poteeco01,Cody,Poteet,
2024,Josh Staumont,MIN,staumjo01,Josh,Staumont,
2024,Fraser Ellard,CHW,ellarfr01,Fraser,Ellard,
2024,Kenny Rosenberg,LAA,rosenke01,Kenny,Rosenberg,
2024,Sam Hentges,CLE,hentgsa01,Sam,Hentges,
2024,Gabe Speier,SEA,speiega01,Gabe,Speier,
2024,Matt Festa,NYM,festama01,Matt,Festa,
2024,Matt Festa,TEX,festama01,Matt,Festa,
2024,Mitch White,TOR,whitemi03,Mitch,White,
2024,Mitch White,SFG,whitemi03,Mitch,White,
2024,Mitch White,MIL,whitemi03,Mitch,White,
2024,Bryan Baker,BAL,bakerbr01,Bryan,Baker,
2024,Victor González,NYY,gonzavi02,Victor,González,
2024,Ron Marinaccio,NYY,marinro01,Ron,Marinaccio,
2024,Ty Madden,DET,maddety01,Ty,Madden,
2024,Michael McGreevy,STL,mcgremi01,Michael,McGreevy,
2024,Touki Toussaint,CHW,toussto01,Touki,Toussaint,
2024,Will Warren,NYY,warrewi01,Will,Warren,
2024,Brady Basso,OAK,bassobr01,Brady,Basso,
2024,Ray Kerr,ATL,kerrra01,Ray,Kerr,
2024,Tommy Nance,TOR,nanceto01,Tommy,Nance,
2024,Sean Reid-Foley,NYM,reidfse01,Sean,Reid-Foley,
2024,Devin Williams,MIL,willide03,Devin,Williams,
2024,Enoli Paredes,MIL,pareden01,Enoli,Paredes,
2024,Enoli Paredes,CHC,pareden01,Enoli,Paredes,
2024,Yerry Rodríguez,TOR,rodriye01,Yerry,Rodríguez,
2024,Sean Guenther,DET,guentse01,Sean,Guenther,
2024,Colten Brewer,CHC,breweco01,Colten,Brewer,
2024,Richard Fitts,BOS,fittsri01,Richard,Fitts,
2024,Giovanny Gallegos,STL,gallegi01,Giovanny,Gallegos,
2024,Domingo Germán,PIT,germado01,Domingo,Germán,
2024,John Means,BAL,meansjo01,John,Means,
2024,Emmanuel Ramírez,MIA,ramirem01,Emmanuel,Ramírez,
2024,Erasmo Ramírez,TBR,ramirer02,Erasmo,Ramírez,
2024,Ryder Ryan,PIT,ryanry01,Ryder,Ryan,
2024,Scott Blewett,MIN,blewesc01,Scott,Blewett,
2024,Noah Davis,COL,davisno01,Noah,Davis,
2024,River Ryan,LAD,ryanri01,River,Ryan,
2024,Michael Petersen,LAD,petermi01,Michael,Petersen,
2024,Michael Petersen,MIA,petermi01,Michael,Petersen,
2024,Ronny Henriquez,MIN,henriro01,Ronny,Henriquez,
2024,José Marte,LAA,martejo01,José,Marte,
2024,Troy Taylor,SEA,taylotr01,Troy,Taylor,
2024,Prelander Berroa,CHW,berropr01,Prelander,Berroa,
2024,Sean Burke,CHW,burkese01,Sean,Burke,
2024,Dominic Leone,CHW,leonedo01,Dominic,Leone,
2024,Anthony Maldonado,MIA,maldoan01,Anthony,Maldonado,
2024,Cody Bolton,SEA,boltoco01,Cody,Bolton,
2024,Alex Lange,DET,langeal01,Alex,Lange,
2024,Blake Walston,ARI,walstbl01,Blake,Walston,
2024,Garrett Whitlock,BOS,whitlga01,Garrett,Whitlock,
2024,Daysbel Hernández,ATL,hernada03,Daysbel,Hernández,
2024,Bailey Horn,BOS,hornba01,Bailey,Horn,
2024,Walter Pennington,KCR,penniwa01,Walter,Pennington,
2024,Walter Pennington,TEX,penniwa01,Walter,Pennington,
2024,Ky Bush,CHW,bushky01,Ky,Bush,
2024,Kent Emanuel,MIA,emanuke01,Kent,Emanuel,
2024,Brandon Hughes,ARI,hughebr01,Brandon,Hughes,
2024,Joe La Sorsa,WSN,lasorjo01,Joe,La Sorsa,
2024,Drew Smith,NYM,smithdr01,Drew,Smith,
2024,Adbert Alzolay,CHC,alzolad01,Adbert,Alzolay,
2024,Cole Winn,TEX,winnco01,Cole,Winn,
2024,Hunter Bigge,CHC,biggehu01,Hunter,Bigge,
2024,Hunter Bigge,TBR,biggehu01,Hunter,Bigge,
2024,Zack Thompson,STL,thompza02,Zack,Thompson,
2024,Ryan Zeferjahn,LAA,zeferry01,Ryan,Zeferjahn,
2024,Dallas Keuchel,MIL,keuchda01,Dallas,Keuchel,
2024,Alex Cobb,CLE,cobbal01,Alex,Cobb,
2024,Matt Sauer,KCR,sauerma01,Matt,Sauer,
2024,Josh Sborz,TEX,sborzjo01,Josh,Sborz,
2024,Yosver Zulueta,CIN,zulueyo01,Yosver,Zulueta,
2024,José Cuas,CHC,cuasjo01,José,Cuas,
2024,José Cuas,TOR,cuasjo01,José,Cuas,
2024,Shaun Anderson,TEX,andersh01,Shaun,Anderson,
2024,Shaun Anderson,MIA,andersh01,Shaun,Anderson,
2024,Cole Sulser,NYM,sulseco01,Cole,Sulser,
2024,Cole Sulser,TBR,sulseco01,Cole,Sulser,
2024,Tristan Beck,SFG,becktr01,Tristan,Beck,
2024,Mike Clevinger,CHW,clevimi01,Mike,Clevinger,
2024,Yency Almonte,CHC,almonye01,Yency,Almonte,
2024,José Cisnero,LAA,cisnejo01,José,Cisnero,
2024,Grant Holman,OAK,holmagr01,Grant,Holman,
2024,Brock Stewart,MIN,stewabr01,Brock,Stewart,
2024,Alex Young,CIN,youngal01,Alex,Young,
2024,Alex Young,NYM,youngal01,Alex,Young,
2024,Elieser Hernández,LAD,hernael01,Elieser,Hernández,
2024,Elieser Hernández,MIL,hernael01,Elieser,Hernández,
2024,Tyler Wells,BAL,wellsty01,Tyler,Wells,
2024,Julian Merryweather,CHC,merryju01,Julian,Merryweather,
2024,Sammy Peralta,CHW,peralsa01,Sammy,Peralta,
2024,Tom Cosgrove,SDP,cosgrto01,Tom,Cosgrove,
2024,Alek Jacob,SDP,jacobal01,Alek,Jacob,
2024,Daniel Palencia,CHC,palenda01,Daniel,Palencia,
2024,Daulton Jefferies,SFG,jeffeda01,Daulton,Jefferies,
2024,Daulton Jefferies,PIT,jeffeda01,Daulton,Jefferies,
2024,Abner Uribe,MIL,uribeab01,Abner,Uribe,
2024,Brandon Williamson,CIN,willibr02,Brandon,Williamson,
2024,Tyler Beede,CLE,beedety01,Tyler,Beede,
2024,Deivi García,CHW,garcide01,Deivi,García,
2024,Miguel Castro,ARI,castrmi01,Miguel,Castro,
2024,Max Lazar,PHI,lazarma01,Max,Lazar,
2024,Joely Rodríguez,BOS,rodrijo06,Joely,Rodríguez,
2024,Jordan Romano,TOR,romanjo03,Jordan,Romano,
2024,Darius Vines,ATL,vinesda01,Darius,Vines,
2024,Matt Barnes,WSN,barnema01,Matt,Barnes,
2024,Nick Ramirez,LAD,ramirni01,Nick,Ramirez,
2024,Nick Robertson,STL,roberni01,Nick,Robertson,
2024,Nick Robertson,TOR,roberni01,Nick,Robertson,
2024,Anthony Veneziano,KCR,venezan01,Anthony,Veneziano,
2024,Anthony Veneziano,MIA,venezan01,Anthony,Veneziano,
2024,Sam Aldegheri,LAA,aldegsa01,Sam,Aldegheri,
2024,Michael Mercado,PHI,mercami01,Michael,Mercado,
2024,Ryan Miller,LAA,millery01,Ryan,Miller,
2024,Tyler Mahle,TEX,mahlety01,Tyler,Mahle,
2024,Erik Sabrowski,CLE,sabroer01,Erik,Sabrowski,
2024,Jimmy Herget,ATL,hergeji01,Jimmy,Herget,
2024,Luis Peralta,COL,perallu01,Luis,Peralta,
2024,Carlos Rodríguez,MIL,rodrica02,Carlos,Rodríguez,
2024,Antonio Senzatela,COL,senzaan01,Antonio,Senzatela,
2024,Nick Vespi,BAL,vespini01,Nick,Vespi,
2024,Josh Walker,NYM,walkejo03,Josh,Walker,
2024,Shane Bieber,CLE,biebesh01,Shane,Bieber,
2024,Ben Heller,PIT,hellebe01,Ben,Heller,
2024,John McMillon,MIA,mcmiljo01,John,McMillon,
2024,Zach Plesac,LAA,plesaza01,Zach,Plesac,
2024,Vinny Nittoli,OAK,nittovi01,Vinny,Nittoli,
2024,Vinny Nittoli,BAL,nittovi01,Vinny,Nittoli,
2024,Nick Avila,SFG,avilani01,Nick,Avila,
2024,Jake Bloss,HOU,blossja01,Jake,Bloss,
2024,Kumar Rocker,TEX,rockeku01,Kumar,Rocker,
2024,Peter Strzelecki,CLE,strzepe01,Peter,Strzelecki,
2024,Easton Lucas,OAK,lucasea01,Easton,Lucas,
2024,Easton Lucas,DET,lucasea01,Easton,Lucas,
2024,Easton Lucas,TOR,lucasea01,Easton,Lucas,
2024,Johnny Cueto,LAA,cuetojo01,Johnny,Cueto,
2024,Logan Gillaspie,SDP,gillalo01,Logan,Gillaspie,
2024,Yoendrys Gómez,NYY,gomezyo01,Yoendrys,Gómez,
2024,Kevin Herget,MIL,hergeke01,Kevin,Herget,
2024,Brett de Geus,SEA,degeubr01,Brett,de Geus,
2024,Brett de Geus,MIA,degeubr01,Brett,de Geus,
2024,Brett de Geus,TOR,degeubr01,Brett,de Geus,
2024,Ryan Borucki,PIT,borucry01,Ryan,Borucki,
2024,J.P. Feyereisen,LAD,feyerjo01,J.P.,Feyereisen,
2024,Parker Mushinski,HOU,mushipa01,Parker,Mushinski,
2024,Sean Reynolds,SDP,reynose01,Sean,Reynolds,
2024,Josh Rogers,COL,rogerjo01,Josh,Rogers,
2024,Kai-Wei Teng,SFG,tengka01,Kai-Wei,Teng,
2024,Joan Adon,WSN,adonjo01,Joan,Adon,
2024,Jacob deGrom,TEX,degroja01,Jacob,deGrom,
2024,Jaden Hill,COL,hillja01,Jaden,Hill,
2024,Caleb Kilian,CHC,kiliaca01,Caleb,Kilian,
2024,Kyle Nelson,ARI,nelsoky01,Kyle,Nelson,
2024,Ricardo Pinto,PHI,pintori01,Ricardo,Pinto,
2024,Austin Warren,SFG,warreau01,Austin,Warren,
2024,Humberto Castellanos,ARI,castehu01,Humberto,Castellanos,
2024,Caden Dana,LAA,danaca01,Caden,Dana,
2024,Jacob Lopez,TBR,lopezja04,Jacob,Lopez,
2024,Joey Lucchesi,NYM,lucchjo01,Joey,Lucchesi,
2024,Kirby Snead,SEA,sneadki01,Kirby,Snead,
2024,Diego Castillo,MIN,castidi01,Diego,Castillo,
2024,Luis Guerrero,BOS,guerrlu01,Luis,Guerrero,
2024,Tyler Matzek,ATL,matzety01,Tyler,Matzek,
2024,Sean Newcomb,OAK,newcose01,Sean,Newcomb,
2024,Jacob Waguespack,TBR,wagueja01,Jacob,Waguespack,
2024,Joel Kuhnel,HOU,kuhnejo01,Joel,Kuhnel,
2024,Joel Kuhnel,TBR,kuhnejo01,Joel,Kuhnel,
2024,Nick Burdi,NYY,burdini01,Nick,Burdi,
2024,Jhonathan Díaz,SEA,diazjh01,Jhonathan,Díaz,
2024,Randy Dobnak,MIN,dobnara01,Randy,Dobnak,
2024,Mason Montgomery,TBR,montgma01,Mason,Montgomery,
2024,Jack O'Loughlin,OAK,olougja01,Jack,O'Loughlin,
2024,Luis Frías,TOR,friaslu01,Luis,Frías,
2024,Lake Bachar,MIA,bachala01,Lake,Bachar,
2024,Casey Legumina,CIN,legumca01,Casey,Legumina,
